# Feature / Sample,PRISM|7122,PRISM|7147,PRISM|7150,PRISM|7153,PRISM|7184,PRISM|7238,PRISM|7406,PRISM|7408,PRISM|7421,PRISM|7445,PRISM|7486,PRISM|7496,PRISM|7506,PRISM|7547,PRISM|7658,PRISM|7662,PRISM|7744,PRISM|7759,PRISM|7762,PRISM|7776,PRISM|7791,PRISM|7843,PRISM|7847,PRISM|7852,PRISM|7855,PRISM|7858,PRISM|7860,PRISM|7861,PRISM|7862,PRISM|7870,PRISM|7874,PRISM|7875,PRISM|7879,PRISM|7897,PRISM|7899,PRISM|7904,PRISM|7906,PRISM|7908,PRISM|7909,PRISM|7910,PRISM|7911,PRISM|7912,PRISM|7938,PRISM|7941,PRISM|7947,PRISM|7948,PRISM|7955,PRISM|7971,PRISM|7989,PRISM|8095,PRISM|8096,PRISM|8101,PRISM|8106,PRISM|8129,PRISM|8226,PRISM|8244,PRISM|8264,PRISM|8275,PRISM|8283,PRISM|8332,PRISM|8336,PRISM|8361,PRISM|8374,PRISM|8377,PRISM|8406,PRISM|8441,PRISM|8444,PRISM|8447,PRISM|8452,PRISM|8458,PRISM|8462,PRISM|8464,PRISM|8466,PRISM|8467,PRISM|8475,PRISM|8480,PRISM|8483,PRISM|8485,PRISM|8496,PRISM|8502,PRISM|8503,PRISM|8511,PRISM|8513,PRISM|8515,PRISM|8523,PRISM|8534,PRISM|8537,PRISM|8550,PRISM|8564,PRISM|8565,PRISM|8573,PRISM|8577,PRISM|8589,PRISM|8591,PRISM|8592,PRISM|8605,PRISM|8624,PRISM|8628,PRISM|8629,PRISM|8667,PRISM|8675,PRISM|8683,PRISM|8692,PRISM|8696,PRISM|8728,PRISM|8734,PRISM|8735,PRISM|8746,PRISM|8749,PRISM|8753,PRISM|8754,PRISM|8758,PRISM|8764,PRISM|8765,PRISM|8774,PRISM|8776,PRISM|8778,PRISM|8783,PRISM|8784,PRISM|8785,PRISM|8788,PRISM|8789,PRISM|8794,PRISM|8795,PRISM|8800,PRISM|8802,PRISM|8803,PRISM|8805,PRISM|8806,PRISM|8807,PRISM|8809,PRISM|8815,PRISM|8841,PRISM|8843,PRISM|8844,PRISM|8846,PRISM|8847,PRISM|8849,PRISM|8878,PRISM|8882,PRISM|8892,PRISM|8894,PRISM|8898,PRISM|8924,PRISM|8932,PRISM|8982,PRISM|8998,PRISM|9010,PRISM|9018,PRISM|9030,PRISM|9033,PRISM|9074,PRISM|9079,PRISM|9126,PRISM|9148
Lachnospiraceae_bacterium_3_1_46FAA,0.0,7.400000000000001e-06,0.0004446000000000001,2.2899999999999998e-05,0.00012450000000000002,0.0,0.0,1.53e-05,0.0019072,0.0185128,0.0,0.003861,0.00046399999999999995,0.0029353,0.0015331,0.0056677,0.00034649999999999997,0.0,0.0031721,0.0025356,0.008869,1.59e-05,0.0021427,0.0030646000000000002,4.24e-05,0.0002479,0.0023649,0.0005101,0.0035804,8.499999999999999e-05,0.008707600000000001,0.0,0.0013399,3.6000000000000003e-06,0.0007065999999999999,7.11e-05,0.0258923,0.0007077000000000001,1.31e-05,0.0016311,4.8200000000000006e-05,0.0025684,0.0,0.0026215999999999995,0.0,0.0,0.012563,0.0,0.0,0.0,0.0013779999999999999,9.23e-05,0.0,0.0,0.0,0.0065152000000000005,0.0,0.006483,0.0005934,0.00010429999999999999,0.0,0.0,0.0,0.0038171,2.1000000000000002e-06,0.0004814,0.0019774999999999997,6.52e-05,0.0,0.0,0.0193273,0.0,0.0029879999999999998,0.0014335,0.0005927,0.0,0.0018142,0.0,0.0001255,0.0,0.0016801,0.0031479,0.0019921,0.0,0.0038364000000000002,0.0,0.0,0.0,0.0005609,0.0,0.005174499999999999,0.0010388,0.013488299999999998,0.0072095,0.0023451,0.0028833,5.6399999999999995e-05,0.0031577,0.0,0.0,0.0,0.0003571,0.0064732,0.0004204,0.0032648000000000004,6.0899999999999996e-05,0.0014213,7.400000000000001e-06,0.0,0.0001032,0.000843,0.0,0.0,0.0008104,0.0015134,0.0,0.0014131999999999999,0.001761,0.0029228,0.0008022999999999999,3.14e-05,0.0008597999999999999,0.0025730999999999996,0.0,0.0012432,0.0035779,0.0,0.0,0.0,2.1000000000000002e-06,0.0,0.0,0.0009337,0.0011466,0.0,0.0,0.0002082,0.0,0.0034113,0.0,2.12e-05,0.0066471,9.2e-05,7.2999999999999996e-06,0.0,0.0011242000000000001,0.0,0.0017694000000000002,0.0018675,0.0,0.0,0.0,9.8e-05,0.0056743,0.0
Lachnospiraceae_bacterium_3_1_57FAA_CT1,0.0010586999999999999,0.0,0.0,0.0,0.0,0.0,0.0,5.6200000000000004e-05,0.0,0.0,0.0,0.0006955,9.449999999999999e-05,0.0008468,0.0,0.000296,0.000463,0.0,0.0,0.0,0.0,0.0,2.3800000000000003e-05,0.0,0.0005223,0.000772,0.0012847000000000002,0.0001656,5.7700000000000007e-05,0.0002543,2.48e-05,0.0,0.00012090000000000001,0.0,0.0,0.0001908,0.0,0.0,7.290000000000001e-05,7.1e-06,0.0001901,0.0,0.0,0.020553400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005382000000000001,0.0,1.77e-05,0.0,0.0001129,0.0,0.0,0.0001906,2.72e-05,0.0,0.0001484,0.0005629,0.0005301,0.00011479999999999999,3.79e-05,0.0003514,0.000162,0.0,0.0,0.0,0.0,0.0006667000000000001,0.0005917,0.0,0.0,0.0,0.0,0.0,0.0,0.0002272,0.0,0.0006184999999999999,0.0029771999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001506,0.0,0.0,0.0,0.0,0.0217205,0.0027459,0.0,0.0,0.0,0.0,0.0,0.00011679999999999999,0.0001398,0.0,0.0,0.0,0.0,0.0,2.72e-05,0.0,0.0,0.0,0.00022759999999999998,0.0,0.0003867,0.00021390000000000002,0.000164,2.6700000000000002e-05,0.0,0.0,0.0,0.0,0.0,8.56e-05,0.0002466,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976,0.00021790000000000004,0.0,0.0014584,0.0,0.0003306,6.17e-05,0.0,0.0,0.0,5.19e-05,0.0,0.0020305,0.0018461999999999999,3.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae_bacterium_4_1_37FAA,0.0005017999999999999,0.0,0.0,0.001859,0.0,1.52e-05,7e-07,0.0003958,1.74e-05,7.06e-05,0.0,0.0,2.02e-05,0.00021669999999999998,0.0,0.0,0.0004763999999999999,8.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79e-05,0.0,0.0,3.1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9e-06,0.0,0.0,0.0,0.0,2.55e-05,0.0,0.0,0.0,3e-06,0.0,0.0,0.00034189999999999996,0.0,0.0,2.8999999999999998e-06,0.0023968,1.8000000000000001e-06,0.0,0.0,0.0,0.00012090000000000001,2.4e-06,0.0,0.0002189,0.0,0.0,0.0,0.0,0.00026869999999999997,0.00018969999999999998,0.0,9.87e-05,0.0,0.0,0.0,0.0022189,4.210000000000001e-05,0.0051783,0.0,0.0,0.0001695,0.0,0.0,0.0,0.0,8e-06,0.0,0.00029049999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24e-05,0.0,0.0,0.0001646,0.0006027999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1e-06,0.0015616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09e-05,2.6000000000000002e-05,0.0,0.0,0.0,0.0,0.0,5e-06,0.0,8.3e-06,0.0,0.0,0.0061134,0.0,2.6e-06,2.05e-05,1.7199999999999998e-05,0.0,0.0008320000000000001,0.0013111,0.0009664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008710000000000001,0.0,0.0,5.9e-06
Lachnospiraceae_bacterium_5_1_57FAA,0.0010717,0.0,0.0001261,0.00035239999999999995,0.0041394,0.0,0.0,6.91e-05,0.00017869999999999998,0.015393200000000001,0.0,2.6899999999999997e-05,0.0,0.001327,4.0600000000000004e-05,3.3100000000000005e-05,0.0,0.0007134,0.0,8.499999999999999e-05,0.00014869999999999998,0.0,0.0,0.0,0.0,0.0006175,0.0001307,0.000811,0.0,0.0001588,2.0300000000000002e-05,0.0011030999999999999,0.0,0.0,0.0,0.0,5.67e-05,2.95e-05,8.400000000000001e-06,0.0,0.0016737000000000002,0.0,0.004002599999999999,0.0213042,0.0,0.0228484,0.0,0.0,0.0,0.0,0.0,0.0,0.0043851,3.15e-05,0.0,0.0,0.0,0.001062,1.75e-05,0.0005933,0.0,0.0,0.015333500000000002,6.52e-05,0.0006313,3.13e-05,0.0,0.0,0.0,0.021687599999999998,0.0017760000000000002,0.0027679000000000002,8.71e-05,0.0,9.5e-06,0.0,0.0004061,0.0,0.001227,0.0,0.0,0.013300200000000002,7.809999999999999e-05,5.02e-05,0.0027228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026436,0.002791,0.0,0.0061701,0.0,0.0,0.0017317,0.0007178999999999999,0.0,0.0,0.0002239,0.0,0.0,5.45e-05,0.0,0.0,6.53e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009298,3e-06,0.000363,0.0,0.0,0.0,0.0,7.13e-05,7.400000000000001e-06,7.859999999999999e-05,0.0,0.0,0.0,0.0,0.000131,0.0,0.0008055,0.0,0.0023028000000000002,0.0010719000000000002,0.0,0.0,0.0,0.0002142,0.0,1.7899999999999998e-05,0.0007529,0.0,0.0,0.0022151999999999996,0.0,0.0,0.0,0.0,0.0102534,0.0,0.0,0.0
Lachnospiraceae_bacterium_5_1_63FAA,0.0,0.0027115999999999998,0.0011874000000000001,0.0005406,9.18e-05,0.0,0.0,9.300000000000001e-05,0.013384799999999999,0.031867900000000005,0.0061157,0.00048540000000000003,4.8e-06,0.0023281999999999995,0.035262800000000004,0.0119134,0.0011773,0.0010140000000000001,0.00016999999999999999,0.0037037,0.0005739,0.0,0.0284228,0.0012090999999999998,0.0013053,0.0037479999999999996,0.0002129,0.00043789999999999996,0.0035873000000000003,0.0020391,0.0086706,0.0273448,0.0006678999999999999,0.0020556,0.0007462,0.006487899999999999,0.0027623,0.0016879000000000002,0.0029569,0.0010339000000000001,0.0083456,0.000146,0.0040885,0.025639299999999997,0.0,9.31e-05,0.001485,0.0,0.0,0.0,0.0093089,0.0001516,0.0,0.0033493000000000004,0.0,0.0024623,0.0,0.0025628,0.0024680999999999995,0.00019099999999999998,0.0,0.0,0.0,0.0013658,0.0,8.240000000000001e-05,0.0034732,0.0013618,0.0,0.0011068,0.0037938000000000004,0.0,0.0002788,0.0022730999999999997,0.0018086999999999999,0.0,4.4e-06,2.62e-05,0.0406456,0.0,0.0037638000000000007,0.0,0.006832600000000001,0.0005056,0.0008607000000000002,0.0,0.0,0.0,0.009267399999999999,3.5000000000000004e-06,0.0019328,0.000306,0.0086138,0.0,0.0020476,0.0045643,0.0,0.0005496,0.0,0.0,0.0017649999999999999,0.000449,0.0016390999999999999,0.007205500000000001,6.8e-05,0.000386,0.0087422,5.7999999999999995e-06,1.7e-06,0.0034724000000000005,0.0005436,0.0,0.0008812000000000002,0.0009782,0.0014414000000000002,0.0005207,0.0008872999999999999,0.0032356999999999998,0.0019884,0.000558,0.0019074,0.001193,0.0042243,0.008744499999999999,0.0011662,0.0,0.0054926,0.0320044,2e-06,1.8000000000000001e-06,0.0,2.8999999999999998e-06,0.0090575,9.9e-05,0.0,0.0032236999999999995,0.0,0.0,0.0006691,0.0109728,0.0134422,0.0010253,0.0001048,0.0006024,0.0,0.0,5.3e-06,0.0021076999999999997,0.0057806,0.0,2.7600000000000003e-05,0.0018763999999999999,0.00032739999999999993,0.0031193,0.0005116000000000001
Lachnospiraceae_bacterium_6_1_63FAA,4.6e-06,0.0,0.0,0.0001655,0.0,0.0,0.0,0.0036803000000000005,0.0003692,0.0005952999999999999,0.0014289,0.0,0.0,0.0,0.0,0.0,0.0,2.98e-05,0.0,0.0001217,0.0,0.0,0.0,0.0009609,0.0,0.0,0.0,0.0,0.0,1.28e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11e-05,0.0,0.0,0.0009176,0.0,0.0,0.0,0.0,0.0001419,0.0,0.0029399,0.0,0.0,0.0014941,0.0,0.0,0.0,0.0,0.0,2.2e-06,9.1e-05,0.0,2.9600000000000005e-05,0.0,0.0,0.0,0.0,0.0,0.00013130000000000002,0.0,0.0007258999999999999,0.0,0.0,0.0,0.0,2.0300000000000002e-05,0.000736,0.0154686,0.0,0.0,0.0,8.1e-06,0.0,0.0,0.0,0.0037957,0.0007405000000000001,0.0,0.0,0.0,0.0,0.0,7.240000000000001e-05,0.0,0.0,0.0,0.0,9.940000000000002e-05,0.000669,0.0,0.0,0.0,0.0,5.2e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-06,0.0,0.0,0.0,0.0,2.55e-05,9.3e-06,0.0,0.0,0.0,0.0,0.0,5.400000000000001e-06,0.0,0.0001416,0.0,0.0,0.0,0.0,0.0,0.0120583,0.0,0.0,0.0029910999999999996,2.8699999999999996e-05,0.0021456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4e-05,0.0,1.86e-05,0.0,0.0,0.0
Lachnospiraceae_bacterium_7_1_58FAA,0.0004428,0.000103,0.0008816000000000001,0.0001053,3.5e-05,0.0002432,0.0,0.00047389999999999997,0.0022122,0.0,8.25e-05,0.00024380000000000002,0.0015692,0.0034444000000000002,0.0,0.0001847,0.00047569999999999996,0.00033339999999999997,0.0,0.0002392,0.0001072,0.0,0.00015930000000000002,0.00034330000000000005,0.0017167000000000003,0.00021749999999999997,0.0003076,0.0004383999999999999,0.0021956,0.0005047,0.0003764,0.0,0.0002655,3.6000000000000003e-06,0.0007815000000000001,0.0001123,0.000146,0.0,0.0003314,6.159999999999999e-05,0.0003522,0.00032669999999999997,0.0,1.58e-05,0.0,0.0,1.8000000000000001e-06,0.0,0.0,0.0,0.0,0.0023128,0.0,0.00040199999999999996,0.0,0.0015279999999999998,0.0,0.00016419999999999998,0.0002604,0.0015362,0.0,0.00046819999999999994,0.0008946,0.0001084,0.0006637,0.0002812,0.0002891,0.0006837000000000001,0.0,0.0115227,0.0004071000000000001,0.0,0.0003802,0.0013474000000000001,0.0001663,0.0,0.0011541,0.0,0.0004942,0.0,0.0004935,2.8999999999999997e-05,0.0004647,0.0002004,0.0001121,0.0,0.0,0.0048287,1.86e-05,0.0,0.0,0.0005984,8.31e-05,0.0,0.0,0.000628,0.0023371,0.0008886000000000001,0.0,0.0002573,0.0,0.0,0.0014497,0.0,0.0016012999999999997,0.0019262999999999997,2.99e-05,0.0,0.0,0.0,0.00027889999999999995,0.0,3.2200000000000003e-05,9.49e-05,0.0005396,4.83e-05,0.0001729,0.0044016,0.0010764000000000001,0.0013322000000000002,0.00028710000000000004,0.00020380000000000002,0.00013730000000000003,6.74e-05,0.0006454,0.0003674,0.0051119,0.0002451,0.0,0.0,0.0,0.0,0.0,0.0050888,0.0,0.0001105,0.0056393,0.0,0.0012432,0.0,0.0,0.0009584,0.0008532,0.00215,0.0,0.00027039999999999996,0.0,0.0005422999999999999,0.0,0.00010740000000000001,0.0007463999999999999,0.0,2.7000000000000004e-06,0.0002944,0.00024700000000000004
Lachnospiraceae_bacterium_8_1_57FAA,0.0029820999999999997,0.0017704999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020500999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0033003999999999998,0.0110995,0.0,0.0,4.36e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030123000000000003,0.0023228000000000003,0.0,0.012465200000000001,0.0056175,0.0,0.0,0.0,0.0,0.0055351,0.0088974,0.0324711,0.0,0.0,0.0019816,0.0,0.0,0.0,0.0161263,0.0,0.0,0.0017835999999999998,0.00027460000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002262,0.0,0.0,0.0031358000000000002,0.0,0.0,0.0,0.0006513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007342000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616,0.0,0.0,0.0,0.0071598999999999986,0.0028831,0.001236,0.0,0.001176,0.0,0.0,0.0015228,0.0,0.0,0.0,0.0,0.0,0.001366,0.0,0.0051218999999999995,0.00023849999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0021781,0.007729300000000001,0.0,0.0,0.0010086000000000001,0.0,0.0,2.42e-05,0.0,2.23e-05,0.0,0.0,0.0,0.0069432,0.0027078000000000002,0.0,0.0,0.0010735,0.0,0.0,0.0,0.00046669999999999996,0.0,0.0,0.0,0.0,0.0029703000000000004,0.0001036,0.0,0.0,0.0007767000000000001,0.0052214,0.0
Lachnospiraceae_bacterium_9_1_43BFAA,0.0001633,0.0,0.0,0.0005254,0.0,0.0004762,0.0,0.0072694000000000005,0.0,0.010827799999999999,1.98e-05,2.8199999999999998e-05,5.400000000000001e-06,0.0010009,0.0,0.0,0.0001051,0.00038560000000000005,0.0005480000000000001,7.15e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0006464,0.0,0.0,0.000379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8599999999999995e-05,0.0,0.009675299999999998,0.0,0.0,0.00034389999999999996,0.0,0.0,0.0,0.0,7.97e-05,0.0,0.0001398,0.0,0.0,8.47e-05,0.0,0.0006207000000000001,0.0,6e-07,0.0,4.7e-05,0.00025110000000000003,0.0,0.00018940000000000002,0.0,0.0,0.0,0.0,0.0007363,0.0001418,0.0,0.0007459,0.0,0.0001923,0.0,2.6600000000000003e-05,1.58e-05,0.0014405,0.0,0.0,0.0018887,3.9e-06,0.0,0.0002481,0.0,0.0036777999999999997,0.0,0.0040746,0.0,5.3e-06,0.0,1.85e-05,0.0001673,6.4e-06,0.0,0.0025538,0.0,0.0,9.49e-05,0.0047983999999999995,0.0,0.0,0.0,0.0,2.4e-06,0.0,0.0,0.0,0.0009355,0.0,2.42e-05,0.0,0.0,8e-07,0.0,0.0,0.0012326,3.39e-05,0.0,0.0,0.0,0.0,0.0004271,6.23e-05,0.0,5.68e-05,0.0,0.0,0.0012644,0.0012732000000000002,0.0043381999999999995,0.0013183,0.0005033,0.0,0.0003388,0.0001629,0.0012490000000000001,0.0,0.0,4.7e-06,0.0,0.0,0.0,0.0,0.0,0.0001278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roseburia_hominis,0.0,0.0004297,0.0002032,0.0,0.0,0.0,0.0,0.0,0.007495900000000001,0.0,0.0008029999999999999,0.0,0.0,0.0,0.000373,0.0047549,0.019152000000000002,0.0001496,0.0,7.58e-05,0.0,0.0,0.0065316,0.0001075,0.0177344,0.005457399999999999,0.0,0.0126515,0.0008098,0.0120235,0.004398300000000001,0.0229302,0.030337799999999998,0.00025540000000000003,0.0045934,0.004656,0.0,0.0,0.0078491,0.0010125,0.0,0.0042679,0.0,0.0,0.0,0.0,0.0005069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006908999999999999,0.0,2.22e-05,0.0004693000000000001,0.0085731,0.0,0.0,0.0,0.0,0.0,0.0019951,0.0005567,0.0044688,0.0,0.0,0.0006183,0.0,0.0,0.0010214,0.0011567,0.0,0.0020784,0.0,0.0,0.0,0.0016207,0.0,0.0007887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043037,0.001941,0.0233542,0.0,0.0014792,0.0,0.0,0.0004887,0.0,0.0,0.0,0.0,0.006717100000000001,0.0088455,0.0,0.0012324999999999999,5.8399999999999997e-05,0.0,0.0,0.0,0.0033166,0.0,0.0208935,0.0193831,0.0007633,0.010544,0.0005941,0.0,0.013733600000000002,0.0009642000000000001,0.0012609000000000001,0.0018609000000000002,0.0128499,0.0,3.5499999999999996e-05,0.0011078,0.0,0.0,0.0,6e-07,0.0,0.0,1.4e-06,0.0004325,0.0,0.0,2.1000000000000002e-06,0.0,0.0,0.0008663999999999999,0.0,0.0007658,0.0,0.016755799999999998,0.0,0.0,0.0,0.0046173,0.0018108,0.0,0.0005671000000000001,0.0,0.0019445999999999999,0.004728199999999999,0.0010255000000000002
Roseburia_intestinalis,0.0529697,0.0212419,0.0008613999999999999,0.0090171,0.017217,0.0,2.1e-05,0.0066236,0.0348389,1.6100000000000002e-05,0.0142291,0.0,0.0342084,2.6000000000000002e-05,9.92e-05,0.0312123,0.100097,0.108375,0.00436,0.0017244,0.0162565,0.0,0.010474200000000001,0.025689799999999995,0.0,0.0522668,0.0,0.0,0.028476099999999997,0.0038095,0.0001413,0.008218799999999998,0.0027335000000000003,0.0039673,0.0,0.0,0.0298327,0.0164678,0.0014454000000000001,0.011615,0.0,0.005940600000000001,0.027033299999999996,0.0001286,6.900000000000001e-06,0.0,0.008787799999999998,0.0,1.31e-05,6e-06,0.0,5.9699999999999994e-05,0.0,0.0,0.0,0.0039613,0.00010109999999999999,0.0008165,0.0014445,0.0028609,0.0,0.0031888999999999997,0.0,0.025347900000000003,0.0453968,5.1e-05,0.0012406,0.00020780000000000004,0.0,0.0,0.000129,0.0296096,0.008834,0.0456319,0.0387589,0.0,0.0008335,0.0002979,0.011729799999999999,0.0,7.099999999999999e-05,0.030056799999999998,0.007336700000000001,0.0,0.0,0.0,4.94e-05,0.0,1.82e-05,0.00014069999999999998,0.0012533,0.0068277,0.005831899999999999,0.0,0.0163619,0.0,0.0,0.0047761,0.0,0.0,0.0,0.0934066,0.0028781999999999996,0.0437554,2.0600000000000003e-05,0.0254019,0.0946234,2.11e-05,4.6e-05,0.00013230000000000002,0.0157637,0.0,0.0010812999999999999,9.01e-05,0.0232872,0.016368200000000003,0.000608,2.8100000000000002e-05,0.0043343,0.0011549000000000002,0.0181212,0.0019643,0.019782400000000002,0.0,1.15e-05,4.23e-05,2.07e-05,6.19e-05,1.4099999999999999e-05,0.137623,1.83e-05,8.8e-06,0.0002641,0.0001261,0.0,2.1e-05,2.65e-05,2.13e-05,0.0,0.0,0.0,0.0005074,0.0,0.0002153,0.0,0.00045910000000000005,0.0704354,0.0160691,0.28263499999999997,0.0,0.0,0.0,0.0,0.0390566,0.040414099999999994
Roseburia_inulinivorans,0.0853113,0.0023494,4.57e-05,0.0084787,0.0005005,0.0,1.4e-06,0.0047996,0.0008376,0.0,0.0144672,0.0,0.0008210000000000001,0.0,0.0055328,0.0003506,0.022684799999999998,0.0302702,0.0031937,0.0014758,0.0,0.0,0.0073021,0.012415700000000002,9.37e-05,0.03339980000000001,0.0,7.400000000000001e-06,0.001105,0.0005301,0.0010567999999999999,0.0,0.0001554,0.0048797,0.0008272,0.029521600000000002,0.024951599999999997,0.023237099999999997,0.0001662,0.004012,0.0,0.0027503000000000002,0.0,0.0,0.0,0.0,0.0097681,0.0,0.0,0.0,0.0,0.0,0.0,0.0038496000000000003,0.0,0.0033466,0.0,1.36e-05,0.0025528,0.0021939,0.0,8.8e-06,0.0,0.0,0.0,0.00038169999999999995,0.0007202,0.000538,0.0,0.0,0.0001214,0.0,0.0002613,0.07284810000000001,0.0072716000000000005,0.0,0.0,0.0,0.0,0.0,0.0001699,0.0,0.003856,0.0003503,0.0,0.0,0.0,0.0,0.0,3.09e-05,0.0077392,0.0040754,0.0099625,0.0431191,0.0034281,0.0007049,0.0,0.0022026,0.0,0.0,0.0,0.00026910000000000004,0.054998000000000005,0.0049283,0.0011148,0.0022483,0.0527327,0.0,4.2000000000000004e-06,0.0003362,0.0079645,0.0,0.0032193000000000005,0.0131001,0.0048725,0.0035874,0.006392899999999999,0.0,0.018345,0.0098404,0.010913899999999999,0.00027519999999999997,0.0013825999999999999,0.0003312,0.0,0.0,0.0,0.155177,1.6e-06,0.0257073,0.0,1.2e-06,4.44e-05,0.0009873,0.0,0.0,2.4e-06,9.6e-06,0.0,0.057614,0.0,0.0007325,0.0,0.0,0.0,8.79e-05,0.0,0.0012916,0.030948400000000004,0.0,0.0,0.0,0.0007728,0.043158300000000004,0.025138999999999998
Roseburia_unclassified,0.0,0.0,0.0,0.0,0.0,0.00012590000000000002,1.67e-05,0.0,0.0,0.0004277,0.0,0.0076869,0.0,0.009849700000000001,0.0008468999999999999,0.0,0.0,0.0,0.0074542,0.0,0.0,1.76e-05,0.0,0.0,0.0,0.0,0.0023855,0.0,0.0,0.0,0.0,0.13667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005541300000000001,0.0,0.0,0.00043550000000000007,0.0,7.23e-05,0.0,1.18e-05,3.1e-05,3.27e-05,0.0023016,0.001114,4.54e-05,0.0,0.0,0.0,7.400000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050531000000000005,0.0010707000000000002,0.0018468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020510999999999997,0.0,0.005271100000000001,0.0,0.0012811,1.74e-05,5.7799999999999995e-05,0.0,0.00034460000000000003,3.3799999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.007234399999999999,8.28e-05,0.0,4.9e-05,9e-06,0.009309600000000001,0.0,0.0,0.0,0.0027616999999999997,0.0,0.0,8.8e-06,5.8299999999999994e-05,0.0,0.0,2.47e-05,0.0,0.0,0.0,0.0,0.0,6.459999999999998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0070577,0.0,5.7499999999999995e-05,0.0,0.0,0.0,9e-06,2.0300000000000002e-05,8.93e-05,0.0,1.1599999999999999e-05,0.0009329000000000001,1.12e-05,0.0016204999999999998,0.0001193,0.0,8.35e-05,0.0,9.19e-05,0.0,2.9199999999999998e-05,8.37e-05,0.0,0.0,0.0,6.2e-05,0.0,0.013761500000000001,0.0,0.0,0.0
Oscillibacter_sp_KLE_1728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058281999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011453200000000002,0.0,0.0,0.0054673000000000005,0.0,0.0,0.008460500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012236499999999999,0.0,0.0,0.0039521,0.0,0.0,0.0083986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010623,0.0,0.0,0.008711100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018838000000000001,0.0,0.0,0.0,0.0,0.0046308,0.005967899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003935800000000001,0.0,0.0030976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044428300000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
